Aarstal;Indkomstgruppe;Katergori;Average;inflation_t-1;inflation_t+12;Forbrug
2018;1.000.000 kr. og derover;12.5 Forsikring;104,125;1,75;0,675;25408
2018;1.000.000 kr. og derover;12.6 Finansielle tjenester;111,7916667;2,983333333;-0,558333333;1580
2018;1.000.000 kr. og derover;12.7 Andre tjenester;106,3083333;0,766666667;0,45;1303
2019;Under 250.000 kr.;00 Forbrugerprisindekset i alt;102,975;0,975;0,725;163874
2019;Under 250.000 kr.;01.1 Foedevarer;105,3083333;1,616666667;1,15;17479
2019;Under 250.000 kr.;01.2 Ikke-alkoholiske drikkevarer;99,63333333;-0,683333333;-2,358333333;2124
2019;Under 250.000 kr.;02.1 Alkoholiske drikkevarer;103,0083333;0,741666667;-1,558333333;2413
2019;Under 250.000 kr.;02.2 Tobak;103,1333333;1,766666667;13,93333333;1870
2019;Under 250.000 kr.;03.1 Beklaedning;91,225;-2,116666667;-2,4;5375
2019;Under 250.000 kr.;03.2 Fodtoej;104,5666667;-3,291666667;2,208333333;947
2019;Under 250.000 kr.;04.1 Faktisk husleje;105,425;0,925;0,9;39263
2019;Under 250.000 kr.;04.2 Beregnet lejevaerdi af bolig;105,525;0,925;0,9;5024
2019;Under 250.000 kr.;04.3 Vedligeholdelse og reparation af bolig;104,9666667;1,825;1,141666667;641
2019;Under 250.000 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;105,525;2,616666667;1,825;4758
2019;Under 250.000 kr.;04.5 Elektricitet, gas og andet braendsel;97,64166667;0,566666667;-2,45;18532
2019;Under 250.000 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;96,81666667;0,275;0,241666667;2420
2019;Under 250.000 kr.;05.2 Boligtekstiler;98,49166667;2,358333333;-5,416666667;804
2019;Under 250.000 kr.;05.3 Husholdningsapparater og reparation heraf;102,7083333;-0,866666667;2,808333333;1263
2019;Under 250.000 kr.;05.4 Glas, service og husholdningsredskaber;95,575;-1,758333333;-2,775;801
2019;Under 250.000 kr.;05.5 Vaerktoej og udstyr til hus og have;99,00833333;-2,5;-6,691666667;591
2019;Under 250.000 kr.;05.6 Andre varer og tjenester til husholdningen;99,18333333;1,4;2,216666667;1271
2019;Under 250.000 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;100,2416667;2,741666667;1,541666667;3041
2019;Under 250.000 kr.;06.2 Ambulant behandling;107,4083333;1,6;2,066666667;1912
2019;Under 250.000 kr.;06.3 Hospitalstjenester;98,3;-0,05;0,333333333;0
2019;Under 250.000 kr.;07.1 koeb af koeretoejer;94,475;-0,658333333;0,566666667;4154
2019;Under 250.000 kr.;07.2 Drift af personlige transportmidler;106,525;0,391666667;-1,175;5948
2019;Under 250.000 kr.;07.3 Transporttjenester;106,725;3,791666667;0,566666667;3406
2019;Under 250.000 kr.;08.1 Posttjenester;205,3;8,5;-0,3;28
2019;Under 250.000 kr.;08.2 Telefon- og telefaxudstyr;77,875;-5,983333333;-3,675;997
2019;Under 250.000 kr.;08.3 Teletjenester;83,05833333;-0,025;-2,8;4596
2019;Under 250.000 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;76,15833333;-6,675;-6,333333333;2564
2019;Under 250.000 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;108,2583333;2,183333333;0,1;101
2019;Under 250.000 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;103,9416667;4,058333333;2,125;3405
2019;Under 250.000 kr.;09.4 Fritids- og kulturtjenester;112,6583333;3;1,85;5609
2019;Under 250.000 kr.;09.5 Aviser, boeger og papirvarer;120,1833333;4,908333333;9,15;1321
2019;Under 250.000 kr.;09.6 Pakkerejser;110,025;1,775;-1,683333333;992
2019;Under 250.000 kr.;10. Uddannelse;109,0833333;0,916666667;2,35;858
2019;Under 250.000 kr.;11.1 Restauranter, cafeer og kantiner mv.;106,9166667;2,2;1,783333333;6836
2019;Under 250.000 kr.;11.2 Overnatningsfaciliteter;119,925;-1,3;-7,566666667;1407
2019;Under 250.000 kr.;12.1 Personlig pleje;94,79166667;-0,55;0,333333333;3848
2019;Under 250.000 kr.;12.3 Andre personlige effekter;87,325;-1,716666667;0,658333333;1356
2019;Under 250.000 kr.;12.4 Daginstitutioner og social forsorg;107,8;1,8;2,3;554
2019;Under 250.000 kr.;12.5 Forsikring;105,4;0,675;2,35;4901
2019;Under 250.000 kr.;12.6 Finansielle tjenester;109,85;-0,116666667;4,65;149
2019;Under 250.000 kr.;12.7 Andre tjenester;113,15;1,066666667;1,433333333;313
2019;250.000 - 449.999 kr.;00 Forbrugerprisindekset i alt;102,7833333;0,841666667;0,508333333;219140
2019;250.000 - 449.999 kr.;01.1 Foedevarer;105,2416667;1,608333333;1,075;24579
2019;250.000 - 449.999 kr.;01.2 Ikke-alkoholiske drikkevarer;99,125;-0,908333333;-2,325;3051
2019;250.000 - 449.999 kr.;02.1 Alkoholiske drikkevarer;103,1083333;0,783333333;-1,316666667;3096
2019;250.000 - 449.999 kr.;02.2 Tobak;102,6666667;1,666666667;13,79166667;2028
2019;250.000 - 449.999 kr.;03.1 Beklaedning;90,66666667;-3,15;-2,2;7996
2019;250.000 - 449.999 kr.;03.2 Fodtoej;106,125;-2,55;3,283333333;1509
2019;250.000 - 449.999 kr.;04.1 Faktisk husleje;105,325;0,925;0,9;36165
2019;250.000 - 449.999 kr.;04.2 Beregnet lejevaerdi af bolig;105,525;0,925;0,9;17942
2019;250.000 - 449.999 kr.;04.3 Vedligeholdelse og reparation af bolig;105,1583333;1,75;1,2;2121
2019;250.000 - 449.999 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;106,6;2,75;1,8;7046
2019;250.000 - 449.999 kr.;04.5 Elektricitet, gas og andet braendsel;98,49166667;0,258333333;-3,116666667;21277
2019;250.000 - 449.999 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;97,06666667;0,758333333;0,133333333;2836
2019;250.000 - 449.999 kr.;05.2 Boligtekstiler;100,9416667;1,966666667;-5,933333333;517
2019;250.000 - 449.999 kr.;05.3 Husholdningsapparater og reparation heraf;89,70833333;-2,491666667;2,433333333;1210
2019;250.000 - 449.999 kr.;05.4 Glas, service og husholdningsredskaber;94,275;-0,575;-4,158333333;1462
2019;250.000 - 449.999 kr.;05.5 Vaerktoej og udstyr til hus og have;99,35833333;-2,033333333;-5,983333333;551
2019;250.000 - 449.999 kr.;05.6 Andre varer og tjenester til husholdningen;99,94166667;1,4;1,566666667;1968
2019;250.000 - 449.999 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;98,7;1,625;1,375;2207
2019;250.000 - 449.999 kr.;06.2 Ambulant behandling;107,55;1,708333333;2,033333333;3204
2019;250.000 - 449.999 kr.;06.3 Hospitalstjenester;98,3;-0,05;0,333333333;0
2019;250.000 - 449.999 kr.;07.1 koeb af koeretoejer;96,7;0,608333333;0,333333333;7495
2019;250.000 - 449.999 kr.;07.2 Drift af personlige transportmidler;105,1416667;0,816666667;-3,141666667;10621
2019;250.000 - 449.999 kr.;07.3 Transporttjenester;109,7;3,8;0,908333333;3222
2019;250.000 - 449.999 kr.;08.1 Posttjenester;205,3;8,5;-0,3;32
2019;250.000 - 449.999 kr.;08.2 Telefon- og telefaxudstyr;77,76666667;-5,975;-3,675;1170
2019;250.000 - 449.999 kr.;08.3 Teletjenester;84,61666667;0,308333333;-2,525;6480
2019;250.000 - 449.999 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;76,50833333;-6,808333333;-7,033333333;2979
2019;250.000 - 449.999 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;105,6333333;3,258333333;0,583333333;237
2019;250.000 - 449.999 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;105,675;4,416666667;1,191666667;6149
2019;250.000 - 449.999 kr.;09.4 Fritids- og kulturtjenester;112,15;2,941666667;1,683333333;7990
2019;250.000 - 449.999 kr.;09.5 Aviser, boeger og papirvarer;117,875;5,758333333;11,4;1916
2019;250.000 - 449.999 kr.;09.6 Pakkerejser;110,025;1,775;-1,683333333;4101
2019;250.000 - 449.999 kr.;10. Uddannelse;111,7416667;2,908333333;2,233333333;217
2019;250.000 - 449.999 kr.;11.1 Restauranter, cafeer og kantiner mv.;106,5416667;1,975;2;8338
2019;250.000 - 449.999 kr.;11.2 Overnatningsfaciliteter;115,3416667;-5,7;-5,608333333;1335
2019;250.000 - 449.999 kr.;12.1 Personlig pleje;95,91666667;-0,466666667;-0,358333333;4878
2019;250.000 - 449.999 kr.;12.3 Andre personlige effekter;92,54166667;0,425;1,141666667;846
2019;250.000 - 449.999 kr.;12.4 Daginstitutioner og social forsorg;107,6;1,7;2,1;538
2019;250.000 - 449.999 kr.;12.5 Forsikring;105,575;0,8;2,125;9159
2019;250.000 - 449.999 kr.;12.6 Finansielle tjenester;110,55;-0,816666667;3,925;279
2019;250.000 - 449.999 kr.;12.7 Andre tjenester;106;0,3;1,491666667;391
2019;450.000 - 699.999 kr.;00 Forbrugerprisindekset i alt;103,1166667;0,875;0,291666667;298065
2019;450.000 - 699.999 kr.;01.1 Foedevarer;105,0166667;1,683333333;1,1;30175
2019;450.000 - 699.999 kr.;01.2 Ikke-alkoholiske drikkevarer;99,04166667;-0,841666667;-2,566666667;3232
2019;450.000 - 699.999 kr.;02.1 Alkoholiske drikkevarer;103,7;0,733333333;-1,391666667;4373
2019;450.000 - 699.999 kr.;02.2 Tobak;102,9916667;1,725;14,26666667;2458
2019;450.000 - 699.999 kr.;03.1 Beklaedning;90,1;-2,916666667;-2,766666667;8451
2019;450.000 - 699.999 kr.;03.2 Fodtoej;104,975;-2,708333333;2,941666667;1967
2019;450.000 - 699.999 kr.;04.1 Faktisk husleje;104,925;0,925;0,991666667;30349
2019;450.000 - 699.999 kr.;04.2 Beregnet lejevaerdi af bolig;105,525;0,925;0,9;33777
2019;450.000 - 699.999 kr.;04.3 Vedligeholdelse og reparation af bolig;104,9833333;2,075;1,241666667;2847
2019;450.000 - 699.999 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;107,675;2,875;1,775;8921
2019;450.000 - 699.999 kr.;04.5 Elektricitet, gas og andet braendsel;98,43333333;-0,633333333;-3,566666667;23412
2019;450.000 - 699.999 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;98,625;1,033333333;0,45;7797
2019;450.000 - 699.999 kr.;05.2 Boligtekstiler;101,15;1,933333333;-4,791666667;885
2019;450.000 - 699.999 kr.;05.3 Husholdningsapparater og reparation heraf;92,18333333;-3,283333333;1,333333333;2233
2019;450.000 - 699.999 kr.;05.4 Glas, service og husholdningsredskaber;92,5;-2,675;-1,866666667;1626
2019;450.000 - 699.999 kr.;05.5 Vaerktoej og udstyr til hus og have;100,0083333;-1,841666667;-4,966666667;1192
2019;450.000 - 699.999 kr.;05.6 Andre varer og tjenester til husholdningen;99,43333333;1,233333333;1,725;2500
2019;450.000 - 699.999 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;100,6083333;1,975;1,816666667;3722
2019;450.000 - 699.999 kr.;06.2 Ambulant behandling;107,4833333;1,65;2,058333333;3799
2019;450.000 - 699.999 kr.;06.3 Hospitalstjenester;98,3;-0,05;0,333333333;2
2019;450.000 - 699.999 kr.;07.1 koeb af koeretoejer;97,275;0,316666667;0,333333333;20777
2019;450.000 - 699.999 kr.;07.2 Drift af personlige transportmidler;105,1916667;0,625;-3,075;18975
2019;450.000 - 699.999 kr.;07.3 Transporttjenester;110,925;4,691666667;-0,8;4204
2019;450.000 - 699.999 kr.;08.1 Posttjenester;205,3;8,5;-0,3;29
2019;450.000 - 699.999 kr.;08.2 Telefon- og telefaxudstyr;77,81666667;-5,958333333;-3,675;1938
2019;450.000 - 699.999 kr.;08.3 Teletjenester;83,7;0,383333333;-2,741666667;7863
2019;450.000 - 699.999 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;80,59166667;-5,683333333;-6,216666667;3877
2019;450.000 - 699.999 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;110,8666667;3,166666667;0,758333333;579
2019;450.000 - 699.999 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;103,925;4,041666667;1,225;6161
2019;450.000 - 699.999 kr.;09.4 Fritids- og kulturtjenester;112,025;3,025;1,633333333;10063
2019;450.000 - 699.999 kr.;09.5 Aviser, boeger og papirvarer;121,2333333;5,983333333;10,84166667;2022
2019;450.000 - 699.999 kr.;09.6 Pakkerejser;110,025;1,775;-1,683333333;5165
2019;450.000 - 699.999 kr.;10. Uddannelse;111,5333333;2,766666667;2,733333333;361
2019;450.000 - 699.999 kr.;11.1 Restauranter, cafeer og kantiner mv.;106,3333333;1,883333333;1,9;13551
2019;450.000 - 699.999 kr.;11.2 Overnatningsfaciliteter;121,725;-0,533333333;-9,725;2993
2019;450.000 - 699.999 kr.;12.1 Personlig pleje;95,63333333;-0,483333333;-0,016666667;6287
2019;450.000 - 699.999 kr.;12.3 Andre personlige effekter;93,64166667;-0,825;0,541666667;2182
2019;450.000 - 699.999 kr.;12.4 Daginstitutioner og social forsorg;107,6;1,7;2,3;1938
2019;450.000 - 699.999 kr.;12.5 Forsikring;105,25;0,675;2,125;14336
2019;450.000 - 699.999 kr.;12.6 Finansielle tjenester;112,2916667;-0,5;4,216666667;439
2019;450.000 - 699.999 kr.;12.7 Andre tjenester;105,0583333;0,125;0,925;608
2019;700.000 - 999.999 kr.;00 Forbrugerprisindekset i alt;102,925;0,641666667;0,5;377887
2019;700.000 - 999.999 kr.;01.1 Foedevarer;104,9166667;1,783333333;1,141666667;40554
2019;700.000 - 999.999 kr.;01.2 Ikke-alkoholiske drikkevarer;99,15833333;-0,841666667;-2,541666667;4008
2019;700.000 - 999.999 kr.;02.1 Alkoholiske drikkevarer;103,8583333;0,758333333;-1,383333333;5876
2019;700.000 - 999.999 kr.;02.2 Tobak;102,8833333;1,791666667;13,89166667;1997
2019;700.000 - 999.999 kr.;03.1 Beklaedning;90,1;-3,258333333;-2,225;11656
2019;700.000 - 999.999 kr.;03.2 Fodtoej;106,1;-3,325;3,158333333;2043
2019;700.000 - 999.999 kr.;04.1 Faktisk husleje;105,125;0,916666667;0,991666667;22880
2019;700.000 - 999.999 kr.;04.2 Beregnet lejevaerdi af bolig;105,525;0,925;0,9;48854
2019;700.000 - 999.999 kr.;04.3 Vedligeholdelse og reparation af bolig;105,4;1,858333333;1,35;3109
2019;700.000 - 999.999 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;108,275;2,875;1,65;10901
2019;700.000 - 999.999 kr.;04.5 Elektricitet, gas og andet braendsel;98,00833333;-1,466666667;-3,758333333;27604
2019;700.000 - 999.999 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;97,9;0,525;0,558333333;8108
2019;700.000 - 999.999 kr.;05.2 Boligtekstiler;99,325;1,941666667;-5,15;1612
2019;700.000 - 999.999 kr.;05.3 Husholdningsapparater og reparation heraf;91,90833333;-2,191666667;4,866666667;3592
2019;700.000 - 999.999 kr.;05.4 Glas, service og husholdningsredskaber;92,14166667;-5,325;-3,025;2401
2019;700.000 - 999.999 kr.;05.5 Vaerktoej og udstyr til hus og have;99,53333333;-2,016666667;-3,725;1970
2019;700.000 - 999.999 kr.;05.6 Andre varer og tjenester til husholdningen;99,08333333;1,45;1,3;3468
2019;700.000 - 999.999 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;97,95;1,025;1,825;3887
2019;700.000 - 999.999 kr.;06.2 Ambulant behandling;107,6333333;1,841666667;2,058333333;4621
2019;700.000 - 999.999 kr.;06.3 Hospitalstjenester;98,3;-0,05;0,333333333;1
2019;700.000 - 999.999 kr.;07.1 koeb af koeretoejer;96,125;-0,208333333;0,091666667;26221
2019;700.000 - 999.999 kr.;07.2 Drift af personlige transportmidler;105,675;0,7;-1,591666667;27337
2019;700.000 - 999.999 kr.;07.3 Transporttjenester;110,2333333;5,975;-0,258333333;7104
2019;700.000 - 999.999 kr.;08.1 Posttjenester;205,3;8,5;-0,3;38
2019;700.000 - 999.999 kr.;08.2 Telefon- og telefaxudstyr;77,775;-5,975;-3,675;1971
2019;700.000 - 999.999 kr.;08.3 Teletjenester;83,81666667;0,316666667;-3,016666667;8723
2019;700.000 - 999.999 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;76,49166667;-5,55;-5,566666667;5239
2019;700.000 - 999.999 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;110,6583333;3,308333333;1,341666667;1262
2019;700.000 - 999.999 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;105,2;6,1;1;7523
2019;700.000 - 999.999 kr.;09.4 Fritids- og kulturtjenester;112,2833333;3,158333333;1,708333333;11054
2019;700.000 - 999.999 kr.;09.5 Aviser, boeger og papirvarer;121,9833333;7,333333333;15,5;2648
2019;700.000 - 999.999 kr.;09.6 Pakkerejser;110,025;1,775;-1,683333333;6428
2019;700.000 - 999.999 kr.;10. Uddannelse;111,3;2,6;2,375;1987
2019;700.000 - 999.999 kr.;11.1 Restauranter, cafeer og kantiner mv.;106,3666667;2,025;2,008333333;16153
2019;700.000 - 999.999 kr.;11.2 Overnatningsfaciliteter;114,6166667;-3,508333333;-6;5138
2019;700.000 - 999.999 kr.;12.1 Personlig pleje;94,19166667;-0,775;0,15;8011
2019;700.000 - 999.999 kr.;12.3 Andre personlige effekter;90,10833333;-0,591666667;0,991666667;1997
2019;700.000 - 999.999 kr.;12.4 Daginstitutioner og social forsorg;107,8;1,7;2,3;8036
2019;700.000 - 999.999 kr.;12.5 Forsikring;104,7;0,65;2,15;20216
2019;700.000 - 999.999 kr.;12.6 Finansielle tjenester;111,4833333;-0,625;3,583333333;831
2019;700.000 - 999.999 kr.;12.7 Andre tjenester;107,7833333;0,016666667;0,658333333;828
2019;1.000.000 kr. og derover;00 Forbrugerprisindekset i alt;103,125;0,658333333;0,35;550020
2019;1.000.000 kr. og derover;01.1 Foedevarer;105,075;1,658333333;0,975;54698
2019;1.000.000 kr. og derover;01.2 Ikke-alkoholiske drikkevarer;99,08333333;-0,741666667;-2,633333333;5915
2019;1.000.000 kr. og derover;02.1 Alkoholiske drikkevarer;103,325;0,816666667;-1,475;8593
2019;1.000.000 kr. og derover;02.2 Tobak;102,5333333;1,841666667;14,6;1498
2019;1.000.000 kr. og derover;03.1 Beklaedning;90,49166667;-3,15;-2,6;21521
2019;1.000.000 kr. og derover;03.2 Fodtoej;106,7333333;-3,033333333;2,575;3548
2019;1.000.000 kr. og derover;04.1 Faktisk husleje;103,525;0,916666667;0,991666667;9224
2019;1.000.000 kr. og derover;04.2 Beregnet lejevaerdi af bolig;105,525;0,925;0,9;97045
2019;1.000.000 kr. og derover;04.3 Vedligeholdelse og reparation af bolig;104,7916667;1,85;1,25;5539
2019;1.000.000 kr. og derover;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;109;2,925;1,4;13834
2019;1.000.000 kr. og derover;04.5 Elektricitet, gas og andet braendsel;98,51666667;-1,316666667;-3,5;32376
2019;1.000.000 kr. og derover;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;97,4;0,766666667;0,191666667;12365
2019;1.000.000 kr. og derover;05.2 Boligtekstiler;98,98333333;2,275;-5,983333333;1998
2019;1.000.000 kr. og derover;05.3 Husholdningsapparater og reparation heraf;91,71666667;-2,091666667;3,891666667;4095
2019;1.000.000 kr. og derover;05.4 Glas, service og husholdningsredskaber;95,025;-0,675;-2,691666667;2745
2019;1.000.000 kr. og derover;05.5 Vaerktoej og udstyr til hus og have;99,75833333;-1,7;-3,9;2850
2019;1.000.000 kr. og derover;05.6 Andre varer og tjenester til husholdningen;101,575;1,483333333;1,408333333;6970
2019;1.000.000 kr. og derover;06.1 Medicinske produkter, apparater og medicinsk udstyr;99,725;1,95;1,858333333;5459
2019;1.000.000 kr. og derover;06.2 Ambulant behandling;107,125;1,575;2,05;5748
2019;1.000.000 kr. og derover;06.3 Hospitalstjenester;98,3;-0,05;0,333333333;2
2019;1.000.000 kr. og derover;07.1 koeb af koeretoejer;95,68333333;-0,208333333;0,216666667;36809
2019;1.000.000 kr. og derover;07.2 Drift af personlige transportmidler;106,6;1,033333333;-1,583333333;42069
2019;1.000.000 kr. og derover;07.3 Transporttjenester;111,1916667;6,125;-0,441666667;10238
2019;1.000.000 kr. og derover;08.1 Posttjenester;205,3;8,5;-0,3;52
2019;1.000.000 kr. og derover;08.2 Telefon- og telefaxudstyr;77,875;-5,941666667;-3,675;2730
2019;1.000.000 kr. og derover;08.3 Teletjenester;85,35833333;0,458333333;-2,758333333;10724
2019;1.000.000 kr. og derover;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;77,64166667;-5,308333333;-4,691666667;7197
2019;1.000.000 kr. og derover;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;107,3083333;1,758333333;1,566666667;8415
2019;1.000.000 kr. og derover;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;104,0416667;4,833333333;1,316666667;12279
2019;1.000.000 kr. og derover;09.4 Fritids- og kulturtjenester;111,5833333;2,983333333;1,383333333;15613
2019;1.000.000 kr. og derover;09.5 Aviser, boeger og papirvarer;121,125;7,466666667;15,36666667;2713
2019;1.000.000 kr. og derover;09.6 Pakkerejser;110,025;1,775;-1,683333333;11394
2019;1.000.000 kr. og derover;10. Uddannelse;111,8333333;2,633333333;2,716666667;4748
2019;1.000.000 kr. og derover;11.1 Restauranter, cafeer og kantiner mv.;106,1916667;1,758333333;2,066666667;28491
2019;1.000.000 kr. og derover;11.2 Overnatningsfaciliteter;111,95;-5,05;-6,033333333;10250
2019;1.000.000 kr. og derover;12.1 Personlig pleje;95,175;-0,841666667;-0,125;10181
2019;1.000.000 kr. og derover;12.3 Andre personlige effekter;90,44166667;0,133333333;0,458333333;3657
2019;1.000.000 kr. og derover;12.4 Daginstitutioner og social forsorg;107,5;1,7;3,1;8688
2019;1.000.000 kr. og derover;12.5 Forsikring;104,8;0,675;2,15;25549
2019;1.000.000 kr. og derover;12.6 Finansielle tjenester;111,1583333;-0,558333333;4,533333333;1051
2019;1.000.000 kr. og derover;12.7 Andre tjenester;106,7583333;0,45;1,075;1146
2020;Under 250.000 kr.;00 Forbrugerprisindekset i alt;103,7;0,725;1,866666667;155589
2020;Under 250.000 kr.;01.1 Foedevarer;106,5166667;1,15;0,566666667;16697
2020;Under 250.000 kr.;01.2 Ikke-alkoholiske drikkevarer;97,25833333;-2,358333333;0,225;2073
2020;Under 250.000 kr.;02.1 Alkoholiske drikkevarer;101,4;-1,558333333;0,333333333;2318
2020;Under 250.000 kr.;02.2 Tobak;117,5666667;13,93333333;20,69166667;1814
2020;Under 250.000 kr.;03.1 Beklaedning;89,01666667;-2,4;0,366666667;6912
2020;Under 250.000 kr.;03.2 Fodtoej;106,8416667;2,208333333;-0,541666667;834
2020;Under 250.000 kr.;04.1 Faktisk husleje;106,4166667;0,9;1,266666667;40375
2020;Under 250.000 kr.;04.2 Beregnet lejevaerdi af bolig;106,5166667;0,9;1,266666667;3767
2020;Under 250.000 kr.;04.3 Vedligeholdelse og reparation af bolig;106,1666667;1,141666667;2,2;730
2020;Under 250.000 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;107,45;1,825;2,3;4928
2020;Under 250.000 kr.;04.5 Elektricitet, gas og andet braendsel;95,225;-2,45;5,325;15932
2020;Under 250.000 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;97,03333333;0,241666667;-0,7;2847
2020;Under 250.000 kr.;05.2 Boligtekstiler;93,14166667;-5,416666667;-1,625;382
2020;Under 250.000 kr.;05.3 Husholdningsapparater og reparation heraf;105,6;2,808333333;0,475;1112
2020;Under 250.000 kr.;05.4 Glas, service og husholdningsredskaber;92,775;-2,775;-6,691666667;956
2020;Under 250.000 kr.;05.5 Vaerktoej og udstyr til hus og have;92,39166667;-6,691666667;-8,633333333;974
2020;Under 250.000 kr.;05.6 Andre varer og tjenester til husholdningen;101,3833333;2,216666667;0,766666667;1242
2020;Under 250.000 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;101,775;1,541666667;-2,525;2688
2020;Under 250.000 kr.;06.2 Ambulant behandling;109,6083333;2,066666667;2,116666667;1990
2020;Under 250.000 kr.;06.3 Hospitalstjenester;98,63333333;0,333333333;0,216666667;0
2020;Under 250.000 kr.;07.1 koeb af koeretoejer;95,00833333;0,566666667;0,641666667;4169
2020;Under 250.000 kr.;07.2 Drift af personlige transportmidler;105,2333333;-1,175;7,016666667;5330
2020;Under 250.000 kr.;07.3 Transporttjenester;107,3083333;0,566666667;-2,65;1857
2020;Under 250.000 kr.;08.1 Posttjenester;204,6;-0,3;4,4;16
2020;Under 250.000 kr.;08.2 Telefon- og telefaxudstyr;75,01666667;-3,675;-1,258333333;1226
2020;Under 250.000 kr.;08.3 Teletjenester;80,74166667;-2,8;-2,991666667;5048
2020;Under 250.000 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;71,325;-6,333333333;-4,308333333;3442
2020;Under 250.000 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;108,375;0,1;-0,483333333;34
2020;Under 250.000 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;106,1583333;2,125;1,3;2723
2020;Under 250.000 kr.;09.4 Fritids- og kulturtjenester;114,725;1,85;3,75;4201
2020;Under 250.000 kr.;09.5 Aviser, boeger og papirvarer;131,1166667;9,15;1,475;1217
2020;Under 250.000 kr.;09.6 Pakkerejser;108,1833333;-1,683333333;0,825;836
2020;Under 250.000 kr.;10. Uddannelse;111,6583333;2,35;2,791666667;853
2020;Under 250.000 kr.;11.1 Restauranter, cafeer og kantiner mv.;108,8;1,783333333;2,516666667;5259
2020;Under 250.000 kr.;11.2 Overnatningsfaciliteter;109,6583333;-7,566666667;-1,625;483
2020;Under 250.000 kr.;12.1 Personlig pleje;95,10833333;0,333333333;0,75;3639
2020;Under 250.000 kr.;12.3 Andre personlige effekter;87,88333333;0,658333333;2,341666667;1245
2020;Under 250.000 kr.;12.4 Daginstitutioner og social forsorg;110,3;2,3;3,7;203
2020;Under 250.000 kr.;12.5 Forsikring;107,85;2,35;1,15;4883
2020;Under 250.000 kr.;12.6 Finansielle tjenester;114,975;4,65;0,85;77
2020;Under 250.000 kr.;12.7 Andre tjenester;114,7916667;1,433333333;2,625;279
2020;250.000 - 449.999 kr.;00 Forbrugerprisindekset i alt;103,2916667;0,508333333;1,933333333;217360
2020;250.000 - 449.999 kr.;01.1 Foedevarer;106,375;1,075;0,55;24896
2020;250.000 - 449.999 kr.;01.2 Ikke-alkoholiske drikkevarer;96,79166667;-2,325;0,358333333;2779
2020;250.000 - 449.999 kr.;02.1 Alkoholiske drikkevarer;101,7416667;-1,316666667;0,491666667;3149
2020;250.000 - 449.999 kr.;02.2 Tobak;116,875;13,79166667;20,6;1008
2020;250.000 - 449.999 kr.;03.1 Beklaedning;88,66666667;-2,2;0,416666667;7078
2020;250.000 - 449.999 kr.;03.2 Fodtoej;109,575;3,283333333;-1,983333333;1252
2020;250.000 - 449.999 kr.;04.1 Faktisk husleje;106,3166667;0,9;1,266666667;38181
2020;250.000 - 449.999 kr.;04.2 Beregnet lejevaerdi af bolig;106,5166667;0,9;1,266666667;18699
2020;250.000 - 449.999 kr.;04.3 Vedligeholdelse og reparation af bolig;106,4416667;1,2;2,708333333;1853
2020;250.000 - 449.999 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;108,5;1,8;2,4;6997
